销售日期,分类,选择模型,实际日销量,拟合日销量,销量尺度残差,模型残差
2020-09-20,水生根茎类,线性模型,39.551,49.41475416505535,-9.863754165055347,-9.863754165055347
2020-09-21,水生根茎类,线性模型,16.289,35.80693231346806,-19.51793231346806,-19.51793231346806
2020-09-22,水生根茎类,线性模型,37.808,35.27667364597439,2.531326354025609,2.531326354025609
2020-09-23,水生根茎类,线性模型,18.629,34.5821870164943,-15.9531870164943,-15.9531870164943
2020-09-24,水生根茎类,线性模型,46.652,34.313518444904126,12.338481555095875,12.338481555095875
2020-09-25,水生根茎类,线性模型,22.732,39.54701515375495,-16.81501515375495,-16.81501515375495
2020-09-26,水生根茎类,线性模型,65.744,52.47796821137585,13.266031788624147,13.266031788624147
2020-09-27,水生根茎类,线性模型,28.289,49.33334333128908,-21.044343331289078,-21.044343331289078
2020-09-28,水生根茎类,线性模型,11.861,35.253455850181524,-23.392455850181523,-23.392455850181523
2020-09-29,水生根茎类,线性模型,24.135,35.298444182049124,-11.163444182049123,-11.163444182049123
2020-09-30,水生根茎类,线性模型,36.839,34.871237869653925,1.967762130346074,1.967762130346074
2020-10-01,水生根茎类,线性模型,55.356,33.37828479125504,21.97771520874496,21.97771520874496
2020-10-02,水生根茎类,线性模型,21.931,38.62791567356848,-16.69691567356848,-16.69691567356848
2020-10-03,水生根茎类,线性模型,18.497,51.56490906732566,-33.06790906732566,-33.06790906732566
2020-10-04,水生根茎类,线性模型,19.254,48.52382805313271,-29.26982805313271,-29.26982805313271
2020-10-05,水生根茎类,线性模型,79.752,34.718776808945975,45.03322319105402,45.03322319105402
2020-10-06,水生根茎类,线性模型,25.784,34.53959206343876,-8.755592063438762,-8.755592063438762
2020-10-07,水生根茎类,线性模型,52.071,34.14232665074507,17.92867334925493,17.92867334925493
2020-10-08,水生根茎类,线性模型,31.952,33.324734290710225,-1.3727342907102233,-1.3727342907102233
2020-10-09,水生根茎类,线性模型,45.216,39.34816603577859,5.867833964221411,5.867833964221411
2020-10-10,水生根茎类,线性模型,22.07,51.84361002925317,-29.77361002925317,-29.77361002925317
2020-10-11,水生根茎类,线性模型,57.223,48.682549148869434,8.540450851130565,8.540450851130565
2020-10-12,水生根茎类,线性模型,29.969,34.60788720017199,-4.638887200171986,-4.638887200171986
2020-10-13,水生根茎类,线性模型,46.823,34.55714473222156,12.265855267778441,12.265855267778441
2020-10-14,水生根茎类,线性模型,46.207,34.212852802530485,11.994147197469516,11.994147197469516
2020-10-15,水生根茎类,线性模型,35.355,33.5368492761032,1.8181507238967995,1.8181507238967995
2020-10-16,水生根茎类,线性模型,52.785,39.41856966013641,13.366430339863584,13.366430339863584
2020-10-17,水生根茎类,线性模型,84.728,51.902768249083195,32.8252317509168,32.8252317509168
2020-10-18,水生根茎类,线性模型,75.006,48.73818010633345,26.267819893666548,26.267819893666548
2020-10-19,水生根茎类,线性模型,39.38,34.907626075374026,4.472373924625977,4.472373924625977
2020-10-20,水生根茎类,线性模型,46.423,34.64257273170807,11.78042726829193,11.78042726829193
2020-10-21,水生根茎类,线性模型,17.773,34.212852802530485,-16.439852802530485,-16.439852802530485
2020-10-22,水生根茎类,线性模型,28.709,33.5368492761032,-4.827849276103198,-4.827849276103198
2020-10-23,水生根茎类,线性模型,29.948,39.38036166924111,-9.43236166924111,-9.43236166924111
2020-10-24,水生根茎类,线性模型,60.756,51.902768249083195,8.853231750916805,8.853231750916805
2020-10-25,水生根茎类,线性模型,63.082,48.73818010633345,14.343819893666549,14.343819893666549
2020-10-26,水生根茎类,线性模型,20.666,34.907626075374026,-14.241626075374025,-14.241626075374025
2020-10-27,水生根茎类,线性模型,20.755,34.64257273170807,-13.887572731708072,-13.887572731708072
2020-10-28,水生根茎类,线性模型,14.625,34.212852802530485,-19.587852802530485,-19.587852802530485
2020-10-29,水生根茎类,线性模型,15.828,33.5368492761032,-17.708849276103198,-17.708849276103198
2020-10-30,水生根茎类,线性模型,17.029,39.41856966013641,-22.389569660136413,-22.389569660136413
2020-10-31,水生根茎类,线性模型,73.563,51.902768249083195,21.660231750916807,21.660231750916807
2020-11-01,水生根茎类,线性模型,54.875,40.05909481339258,14.815905186607417,14.815905186607417
2020-11-02,水生根茎类,线性模型,15.053,26.228540782433157,-11.175540782433156,-11.175540782433156
2020-11-03,水生根茎类,线性模型,14.238,25.963487438767203,-11.725487438767203,-11.725487438767203
2020-11-04,水生根茎类,线性模型,18.183,25.533767509589612,-7.350767509589613,-7.350767509589613
2020-11-05,水生根茎类,线性模型,8.347,24.857763983162325,-16.510763983162327,-16.510763983162327
2020-11-06,水生根茎类,线性模型,11.57,30.739484367195544,-19.169484367195544,-19.169484367195544
2020-11-07,水生根茎类,线性模型,60.508,43.223682956142326,17.284317043857676,17.284317043857676
2020-11-08,水生根茎类,线性模型,55.582,40.05909481339258,15.522905186607417,15.522905186607417
2020-11-09,水生根茎类,线性模型,13.408,26.228540782433157,-12.820540782433158,-12.820540782433158
2020-11-10,水生根茎类,线性模型,9.913,25.963487438767203,-16.050487438767203,-16.050487438767203
2020-11-11,水生根茎类,线性模型,15.549,24.00661509496486,-8.457615094964861,-8.457615094964861
2020-11-12,水生根茎类,线性模型,14.446,23.679784294751048,-9.233784294751048,-9.233784294751048
2020-11-13,水生根茎类,线性模型,13.047,30.205024583219277,-17.158024583219277,-17.158024583219277
2020-11-14,水生根茎类,线性模型,51.705,44.44617538277947,7.258824617220526,7.258824617220526
2020-11-15,水生根茎类,线性模型,39.231,41.28158724002974,-2.050587240029735,-2.050587240029735
2020-11-16,水生根茎类,线性模型,13.998,26.228540782433157,-12.230540782433158,-12.230540782433158
2020-11-17,水生根茎类,线性模型,20.615,25.963487438767203,-5.348487438767204,-5.348487438767204
2020-11-18,水生根茎类,线性模型,16.646,25.533767509589612,-8.887767509589612,-8.887767509589612
2020-11-19,水生根茎类,线性模型,18.393,23.20650525172245,-4.81350525172245,-4.81350525172245
2020-11-20,水生根茎类,线性模型,20.641,30.32987448285745,-9.68887448285745,-9.68887448285745
2020-11-21,水生根茎类,线性模型,91.691,42.88945778517744,48.80154221482256,48.80154221482256
2020-11-22,水生根茎类,线性模型,67.538,40.05909481339258,27.478905186607413,27.478905186607413
2020-11-23,水生根茎类,线性模型,34.987,26.228540782433157,8.758459217566845,8.758459217566845
2020-11-24,水生根茎类,线性模型,40.528,25.963487438767203,14.564512561232796,14.564512561232796
2020-11-25,水生根茎类,线性模型,31.807,25.533767509589612,6.273232490410386,6.273232490410386
2020-11-26,水生根茎类,线性模型,24.099,24.857763983162325,-0.758763983162325,-0.758763983162325
2020-11-27,水生根茎类,线性模型,20.1,30.739484367195544,-10.639484367195543,-10.639484367195543
2020-11-28,水生根茎类,线性模型,30.289,43.223682956142326,-12.934682956142325,-12.934682956142325
2020-11-29,水生根茎类,线性模型,31.494,40.05909481339258,-8.565094813392584,-8.565094813392584
2020-11-30,水生根茎类,线性模型,16.105,26.228540782433157,-10.123540782433157,-10.123540782433157
2020-12-01,水生根茎类,线性模型,25.029,45.41002744870742,-20.381027448707417,-20.381027448707417
2020-12-02,水生根茎类,线性模型,22.394,44.98030751952983,-22.586307519529832,-22.586307519529832
2020-12-03,水生根茎类,线性模型,30.514,44.304303993102536,-13.790303993102537,-13.790303993102537
2020-12-04,水生根茎类,线性模型,67.286,51.76167805260585,15.52432194739415,15.52432194739415
2020-12-05,水生根茎类,线性模型,39.772,63.47403970773466,-23.702039707734663,-23.702039707734663
2020-12-06,水生根茎类,线性模型,89.278,60.70519131038106,28.572808689618945,28.572808689618945
2020-12-07,水生根茎类,线性模型,51.414,46.72787375098802,4.686126249011984,4.686126249011984
2020-12-08,水生根茎类,线性模型,69.831,46.670438831053296,23.160561168946707,23.160561168946707
2020-12-09,水生根茎类,线性模型,20.512,44.46108199199166,-23.94908199199166,-23.94908199199166
2020-12-10,水生根茎类,线性模型,34.621,44.63809622640028,-10.017096226400277,-10.017096226400277
2020-12-11,水生根茎类,线性模型,55.726,51.74639909130594,3.97960090869406,3.97960090869406
2020-12-12,水生根茎类,线性模型,69.513,62.4430401777221,7.069959822277909,7.069959822277909
2020-12-13,水生根茎类,线性模型,73.578,58.89384031772469,14.684159682275315,14.684159682275315
2020-12-14,水生根茎类,线性模型,22.631,45.67508079237337,-23.04408079237337,-23.04408079237337
2020-12-15,水生根茎类,线性模型,48.224,45.07849634478487,3.14550365521513,3.14550365521513
2020-12-16,水生根茎类,线性模型,38.283,44.35378134836714,-6.070781348367142,-6.070781348367142
2020-12-17,水生根茎类,线性模型,41.824,44.304303993102536,-2.480303993102538,-2.480303993102538
2020-12-18,水生根茎类,线性模型,55.335,49.47243432779302,5.862565672206983,5.862565672206983
2020-12-19,水生根茎类,线性模型,86.825,61.185618025604,25.639381974396002,25.639381974396002
2020-12-20,水生根茎类,线性模型,76.108,58.363616027029536,17.744383972970468,17.744383972970468
2020-12-21,水生根茎类,线性模型,46.846,45.175342715054036,1.6706572849459604,1.6706572849459604
2020-12-22,水生根茎类,线性模型,37.828,45.0112340537433,-7.183234053743298,-7.183234053743298
2020-12-23,水生根茎类,线性模型,36.104,44.80623169509648,-8.70223169509648,-8.70223169509648
2020-12-24,水生根茎类,线性模型,52.558,44.073728867997815,8.484271132002185,8.484271132002185
